Date,direction_cardinal,Direction,Speed
"Thursday, 1 December 2022",WSW,202.5,33
"Friday, 2 December 2022",W,180,33
"Saturday, 3 December 2022",WNW,157.5,33
"Sunday, 4 December 2022",NW,135,31
"Monday, 5 December 2022",NW,135,33
"Tuesday, 6 December 2022",W,180,30
"Wednesday, 7 December 2022",WNW,157.5,31
"Thursday, 8 December 2022",WSW,202.5,35
"Friday, 9 December 2022",W,180,30
"Saturday, 10 December 2022",WNW,157.5,35
"Sunday, 11 December 2022",NW,135,35
"Monday, 12 December 2022",WNW,157.5,35
"Tuesday, 13 December 2022",N,90,35
"Wednesday, 14 December 2022",W,180,35
"Thursday, 15 December 2022",WNW,157.5,33
"Friday, 16 December 2022",NW,135,33
"Saturday, 17 December 2022",W,180,35
"Sunday, 18 December 2022",WSW,202.5,33
"Monday, 19 December 2022",WSW,202.5,35
"Tuesday, 20 December 2022",WSW,202.5,37
"Wednesday, 21 December 2022",SW,225,37
"Thursday, 22 December 2022",WSW,202.5,39
"Friday, 23 December 2022",W,180,37
"Saturday, 24 December 2022",NW,135,37
"Sunday, 25 December 2022",WNW,157.5,35
"Monday, 26 December 2022",WNW,157.5,33
"Tuesday, 27 December 2022",NW,135,37
"Wednesday, 28 December 2022",SW,225,41
"Thursday, 29 December 2022",SE,315,83
"Friday, 30 December 2022",W,180,44
"Saturday, 31 December 2022",W,180,48
"Sunday, 1 January 2023",W,180,41
"Monday, 2 January 2023",W,180,48
"Tuesday, 3 January 2023",WSW,202.5,65
"Wednesday, 4 January 2023",SW,225,81
"Thursday, 5 January 2023",WSW,202.5,80
"Friday, 6 January 2023",SW,225,56
"Saturday, 7 January 2023",W,180,39
"Sunday, 8 January 2023",WNW,157.5,33
"Monday, 9 January 2023",NW,135,31
"Tuesday, 10 January 2023",WNW,157.5,28
"Wednesday, 11 January 2023",W,180,31
"Thursday, 12 January 2023",NNW,112.5,30
"Friday, 13 January 2023",NW,135,37
"Saturday, 14 January 2023",NW,135,37
"Sunday, 15 January 2023",WSW,202.5,30
"Monday, 16 January 2023",SE,315,54
"Tuesday, 17 January 2023",WNW,157.5,28
"Wednesday, 18 January 2023",WNW,157.5,26
"Thursday, 19 January 2023",E,0,37
"Friday, 20 January 2023",WSW,202.5,33
"Saturday, 21 January 2023",W,180,28
"Sunday, 22 January 2023",WSW,202.5,31
"Monday, 23 January 2023",SE,315,33
"Tuesday, 24 January 2023",SSE,292.5,31
"Wednesday, 25 January 2023",SW,225,33
"Thursday, 26 January 2023",N,90,50
"Friday, 27 January 2023",NNW,112.5,43
"Saturday, 28 January 2023",N,90,41
"Sunday, 29 January 2023",WNW,157.5,24
"Monday, 30 January 2023",SSE,292.5,59
"Tuesday, 31 January 2023",SW,225,26
"Wednesday, 1 February 2023",WSW,202.5,28
"Thursday, 2 February 2023",ESE,337.5,41
"Friday, 3 February 2023",SSW,247.5,48
"Saturday, 4 February 2023",W,180,31
"Sunday, 5 February 2023",W,180,30
"Monday, 6 February 2023",W,180,28
"Tuesday, 7 February 2023",W,180,35
"Wednesday, 8 February 2023",W,180,31
"Thursday, 9 February 2023",E,0,54
"Friday, 10 February 2023",SSW,247.5,44
"Saturday, 11 February 2023",WSW,202.5,37
"Sunday, 12 February 2023",ESE,337.5,44
"Monday, 13 February 2023",SW,225,31
"Tuesday, 14 February 2023",S,270,45
"Wednesday, 15 February 2023",SE,315,61
"Thursday, 16 February 2023",SE,315,33
"Friday, 17 February 2023",WNW,157.5,30
"Saturday, 18 February 2023",W,180,31
"Sunday, 19 February 2023",ENE,22.5,50
"Monday, 20 February 2023",E,0,52
"Tuesday, 21 February 2023",N,90,35
"Wednesday, 22 February 2023",ESE,337.5,33
"Thursday, 23 February 2023",SE,315,31
"Friday, 24 February 2023",WSW,202.5,28
"Saturday, 25 February 2023",NE,45,43
"Sunday, 26 February 2023",ENE,22.5,33
"Monday, 27 February 2023",WSW,202.5,39
"Tuesday, 28 February 2023",WSW,202.5,43
"Wednesday, 1 March 2023",WSW,202.5,43
"Thursday, 2 March 2023",WNW,157.5,33
"Friday, 3 March 2023",W,180,39
"Saturday, 4 March 2023",W,180,44
"Sunday, 5 March 2023",WSW,202.5,30
"Monday, 6 March 2023",S,270,59
"Tuesday, 7 March 2023",ENE,22.5,50
"Wednesday, 8 March 2023",SSW,247.5,59
"Thursday, 9 March 2023",SSW,247.5,24
"Friday, 10 March 2023",W,180,24
"Saturday, 11 March 2023",NW,135,22
"Sunday, 12 March 2023",WNW,157.5,24
"Monday, 13 March 2023",WSW,202.5,28
"Tuesday, 14 March 2023",WNW,157.5,24
"Wednesday, 15 March 2023",WSW,202.5,24
"Thursday, 16 March 2023",NW,135,28
"Friday, 17 March 2023",NW,135,30
"Saturday, 18 March 2023",WSW,202.5,28
"Sunday, 19 March 2023",ESE,337.5,59
"Monday, 20 March 2023",ENE,22.5,74
"Tuesday, 21 March 2023",ESE,337.5,57
"Wednesday, 22 March 2023",NE,45,35
"Thursday, 23 March 2023",N,90,28
"Friday, 24 March 2023",NNE,67.5,69
"Saturday, 25 March 2023",N,90,52
"Sunday, 26 March 2023",W,180,26
"Monday, 27 March 2023",E,0,35
"Tuesday, 28 March 2023",WSW,202.5,20
"Wednesday, 29 March 2023",S,270,28
"Thursday, 30 March 2023",WSW,202.5,31
"Friday, 31 March 2023",SW,225,30
"Saturday, 1 April 2023",SSW,247.5,31
"Sunday, 2 April 2023",SW,225,30
"Monday, 3 April 2023",E,0,78
"Tuesday, 4 April 2023",W,180,26
"Wednesday, 5 April 2023",W,180,28
"Thursday, 6 April 2023",SE,315,31
"Friday, 7 April 2023",WNW,157.5,20
"Saturday, 8 April 2023",S,270,20
"Sunday, 9 April 2023",SSE,292.5,24
"Monday, 10 April 2023",SW,225,30
"Tuesday, 11 April 2023",ENE,22.5,39
"Wednesday, 12 April 2023",ENE,22.5,35
"Thursday, 13 April 2023",NE,45,39
"Friday, 14 April 2023",NNW,112.5,46
"Saturday, 15 April 2023",SSE,292.5,39
"Sunday, 16 April 2023",SE,315,43
"Monday, 17 April 2023",E,0,33
"Tuesday, 18 April 2023",E,0,35
"Wednesday, 19 April 2023",ESE,337.5,37
"Thursday, 20 April 2023",ESE,337.5,31
"Friday, 21 April 2023",ENE,22.5,39
"Saturday, 22 April 2023",E,0,43
"Sunday, 23 April 2023",ENE,22.5,33
"Monday, 24 April 2023",E,0,28
"Tuesday, 25 April 2023",W,180,28
"Wednesday, 26 April 2023",WSW,202.5,22
"Thursday, 27 April 2023",ENE,22.5,22
"Friday, 28 April 2023",ESE,337.5,31
"Saturday, 29 April 2023",SSE,292.5,37
"Sunday, 30 April 2023",SE,315,37
"Monday, 1 May 2023",E,0,22
"Tuesday, 2 May 2023",SE,315,19
"Wednesday, 3 May 2023",E,0,35
"Thursday, 4 May 2023",E,0,35
"Friday, 5 May 2023",E,0,33
"Saturday, 6 May 2023",ESE,337.5,31
"Sunday, 7 May 2023",E,0,39
"Monday, 8 May 2023",E,0,41
"Tuesday, 9 May 2023",E,0,35
"Wednesday, 10 May 2023",ENE,22.5,31
"Thursday, 11 May 2023",E,0,31
"Friday, 12 May 2023",E,0,39
"Saturday, 13 May 2023",ESE,337.5,31
"Sunday, 14 May 2023",WSW,202.5,30
"Monday, 15 May 2023",SE,315,43
"Tuesday, 16 May 2023",E,0,33
"Wednesday, 17 May 2023",ENE,22.5,39
"Thursday, 18 May 2023",ENE,22.5,39
"Friday, 19 May 2023",E,0,43
"Saturday, 20 May 2023",ESE,337.5,44
"Sunday, 21 May 2023",E,0,46
"Monday, 22 May 2023",E,0,41
"Tuesday, 23 May 2023",ENE,22.5,31
"Wednesday, 24 May 2023",NE,45,24
"Thursday, 25 May 2023",ESE,337.5,28
"Friday, 26 May 2023",E,0,31
"Saturday, 27 May 2023",E,0,37
"Sunday, 28 May 2023",ESE,337.5,41
"Monday, 29 May 2023",E,0,39
"Tuesday, 30 May 2023",E,0,31
"Wednesday, 31 May 2023",E,0,24
"Thursday, 1 June 2023",WSW,202.5,24
"Friday, 2 June 2023",WSW,202.5,26
"Saturday, 3 June 2023",W,180,30
"Sunday, 4 June 2023",W,180,26
"Monday, 5 June 2023",NNW,112.5,24
"Tuesday, 6 June 2023",WSW,202.5,26
"Wednesday, 7 June 2023",WSW,202.5,19
"Thursday, 8 June 2023",ESE,337.5,28
"Friday, 9 June 2023",E,0,28
"Saturday, 10 June 2023",WNW,157.5,17
"Sunday, 11 June 2023",WSW,202.5,20
"Monday, 12 June 2023",WSW,202.5,24
"Tuesday, 13 June 2023",ESE,337.5,43
"Wednesday, 14 June 2023",ESE,337.5,33
"Thursday, 15 June 2023",SSE,292.5,31
"Friday, 16 June 2023",E,0,24
"Saturday, 17 June 2023",SSW,247.5,24
"Sunday, 18 June 2023",SE,315,20
"Monday, 19 June 2023",WNW,157.5,24
"Tuesday, 20 June 2023",NW,135,31
"Wednesday, 21 June 2023",SE,315,31
"Thursday, 22 June 2023",SSE,292.5,33
"Friday, 23 June 2023",SE,315,31
"Saturday, 24 June 2023",SSE,292.5,28
"Sunday, 25 June 2023",SE,315,20
"Monday, 26 June 2023",SSW,247.5,33
"Tuesday, 27 June 2023",NE,45,33
"Wednesday, 28 June 2023",SE,315,39
"Thursday, 29 June 2023",ESE,337.5,37
"Friday, 30 June 2023",SE,315,37
"Saturday, 1 July 2023",SE,315,39
"Sunday, 2 July 2023",E,0,39
"Monday, 3 July 2023",E,0,30
"Tuesday, 4 July 2023",E,0,24
"Wednesday, 5 July 2023",W,180,26
"Thursday, 6 July 2023",SW,225,24
"Friday, 7 July 2023",ESE,337.5,31
"Saturday, 8 July 2023",E,0,35
"Sunday, 9 July 2023",E,0,26
"Monday, 10 July 2023",E,0,30
"Tuesday, 11 July 2023",E,0,26
"Wednesday, 12 July 2023",ENE,22.5,33
"Thursday, 13 July 2023",ENE,22.5,26
"Friday, 14 July 2023",SE,315,17
"Saturday, 15 July 2023",SE,315,31
"Sunday, 16 July 2023",SE,315,30
"Monday, 17 July 2023",SW,225,20
"Tuesday, 18 July 2023",ENE,22.5,46
"Wednesday, 19 July 2023",E,0,22
"Thursday, 20 July 2023",ESE,337.5,31
"Friday, 21 July 2023",SE,315,28
"Saturday, 22 July 2023",SE,315,41
"Sunday, 23 July 2023",E,0,50
"Monday, 24 July 2023",E,0,59
"Tuesday, 25 July 2023",ENE,22.5,43
"Wednesday, 26 July 2023",ENE,22.5,35
"Thursday, 27 July 2023",W,180,26
"Friday, 28 July 2023",SSE,292.5,20
"Saturday, 29 July 2023",SSE,292.5,24
"Sunday, 30 July 2023",ESE,337.5,33
"Monday, 31 July 2023",NE,45,41
"Tuesday, 1 August 2023",ENE,22.5,22
"Wednesday, 2 August 2023",NNE,67.5,26
"Thursday, 3 August 2023",WSW,202.5,26
"Friday, 4 August 2023",SE,315,20
"Saturday, 5 August 2023",E,0,33
"Sunday, 6 August 2023",E,0,41
"Monday, 7 August 2023",ENE,22.5,44
"Tuesday, 8 August 2023",ENE,22.5,35
"Wednesday, 9 August 2023",ENE,22.5,31
"Thursday, 10 August 2023",ENE,22.5,26
"Friday, 11 August 2023",WNW,157.5,26
"Saturday, 12 August 2023",W,180,31
"Sunday, 13 August 2023",N,90,26
"Monday, 14 August 2023",SW,225,28
"Tuesday, 15 August 2023",SSW,247.5,28
"Wednesday, 16 August 2023",W,180,33
"Thursday, 17 August 2023",SSW,247.5,28
"Friday, 18 August 2023",ESE,337.5,39
"Saturday, 19 August 2023",E,0,41
"Sunday, 20 August 2023",NNE,67.5,33
"Monday, 21 August 2023",NW,135,24
"Tuesday, 22 August 2023",ENE,22.5,35
"Wednesday, 23 August 2023",E,0,30
"Thursday, 24 August 2023",E,0,30
"Friday, 25 August 2023",E,0,43
"Saturday, 26 August 2023",E,0,43
"Sunday, 27 August 2023",ENE,22.5,35
"Monday, 28 August 2023",ENE,22.5,35
"Tuesday, 29 August 2023",E,0,30
"Wednesday, 30 August 2023",E,0,35
"Thursday, 31 August 2023",ENE,22.5,35
